Date,Open,High,Low,Close,Volume,50-day MA,200-day MA,Close_diff,lag_1,lag_7,rolling_mean_7,rolling_std_7
2012-12-12,78.252853,78.285713,76.610001,77.0,121786000,84.49082836,85.94123567499999,-0.34143100000000004,77.341431,83.741432,77.65999928571429,2.1817881593126938
2012-12-13,75.878571,76.805717,75.114288,75.669998,145397275,84.12025692000002,85.937149945,-1.3300019999999932,77.0,82.264282,76.71795871428571,0.9228398352597507
2012-12-14,73.535713,74.01857,72.225716,72.827141,145397275,83.68734264000001,85.91382849,-2.8428570000000093,75.669998,76.970001,76.12612157142858,1.7191489617253042
2012-12-17,72.704285,74.285713,71.604286,74.118568,145397275,83.2512855,85.895514205,1.2914269999999988,72.827141,78.177139,75.54632571428571,1.5918173635679382
2012-12-18,75.0,76.414284,74.321426,76.271431,145397275,82.8715713,85.88745707,2.1528630000000106,74.118568,76.178574,75.559591,1.5983378407836109
2012-12-19,75.924286,76.242859,75.071426,75.187141,112342300,82.51077128000001,85.88256418499999,-1.08429000000001,76.271431,75.688568,75.48795857142856,1.6028239985462391
2012-12-20,75.714287,75.742859,74.125717,74.53286,120422400,82.17808558,85.87647134999999,-0.6542809999999974,75.187141,77.341431,75.08673414285714,1.4002532250148687
2012-12-21,73.209999,74.238571,72.891426,74.190002,145397275,81.8451713,85.868357065,-0.34285799999999256,74.53286,77.0,74.68530585714286,1.1386969293093168
2012-12-24,74.335716,74.89286,74.101425,74.309998,43938300,81.50019984000001,85.85277135999999,0.11999599999998622,74.190002,75.669998,74.49102014285714,1.055682479166169
2012-12-26,74.14286,74.208572,73.017143,73.285713,75609100,81.17134272,85.82979276500001,-1.024284999999992,74.309998,72.827141,74.55653042857143,0.9434885006150926
2012-12-27,73.362854,73.75,72.094284,73.580002,113780100,80.84377132,85.803407075,0.29428899999999203,73.285713,74.118568,74.47959242857144,1.0051022996704866
2012-12-28,72.898575,73.497147,72.58857,72.798569,88569600,80.4861427,85.761614205,-0.7814329999999927,73.580002,76.271431,73.98346928571428,0.8117440984298808
2012-12-31,72.932854,76.485718,72.714287,76.024284,145397275,80.15008556000001,85.720607045,3.225714999999994,72.798569,75.187141,74.10306114285716,1.0463869985354386
2013-01-02,79.117142,79.285713,77.375717,78.432854,140129500,79.87699977999999,85.69451417500001,2.4085700000000116,76.024284,74.53286,74.66020314285713,1.9561477097959978
2013-01-03,78.26857,78.524284,77.285713,77.442856,88241300,79.61831402,85.66346418,-0.9899979999999999,78.432854,74.190002,75.12489657142858,2.1973306194092355
2013-01-04,76.709999,76.947144,75.118568,75.285713,145397275,79.38162822,85.61053559999999,-2.157143000000005,77.442856,74.309998,75.26428442857143,2.167770380095272
2013-01-07,74.571426,75.614288,73.599998,74.842857,121039100,79.06697107999999,85.55192132500001,-0.44285600000000613,75.285713,73.285713,75.48673357142857,2.004654640098001
2013-01-08,75.601425,75.984283,74.464287,75.044289,114676800,78.81539974,85.49678564,0.20143200000001116,74.842857,73.580002,75.69591742857143,1.8423566460324166
2013-01-09,74.64286,75.001427,73.71286,73.871429,101901100,78.53045696,85.43804277,-1.17286,75.044289,72.798569,75.84918314285713,1.5882571959171774
2013-01-10,75.507141,75.531425,73.645714,74.78714,145397275,78.28465693999999,85.38622845999998,0.9157109999999875,73.871429,76.024284,75.67244828571428,1.633707153547241
2013-01-11,74.428574,75.045715,74.145714,74.328575,87626700,78.04551418,85.32431420500001,-0.458564999999993,74.78714,78.432854,75.08612271428571,1.1397153410629852
2013-01-14,71.811432,72.5,71.215714,71.678574,145397275,77.77817136,85.243792775,-2.650001000000003,74.328575,77.442856,74.26265385714285,1.2318141162104783
2013-01-15,71.185715,71.284286,69.054283,69.417145,145397275,77.46211424,85.14972135,-2.2614289999999926,71.678574,75.285713,73.424287,2.1062007369569726
2013-01-16,70.662857,72.777145,70.35714,72.298569,145397275,77.26008558,85.075599915,2.8814239999999955,69.417145,74.842857,73.0608172857143,2.039060968695787
2013-01-17,72.901428,72.964287,71.718575,71.811432,113419600,77.02597136,85.006407065,-0.48713700000000415,72.298569,75.044289,72.59898057142858,1.8744052079038913
2013-01-18,71.21714,71.745712,70.914284,71.428574,118230700,76.78925720000001,84.92167135,-0.3828579999999988,71.811432,73.871429,72.25000128571428,1.8247643704767615
2013-01-22,72.080002,72.554283,70.947144,72.110001,115386600,76.63717147999999,84.83270708,0.6814269999999993,71.428574,74.78714,71.86755285714285,1.445524683717746
2013-01-23,72.687141,73.57,72.110001,73.43,145397275,76.56934296,84.75392137499999,1.31999900000001,72.110001,74.328575,71.73918499999999,1.2115081927622797
2013-01-24,65.714287,66.53286,64.321426,64.35714,145397275,76.29345719999999,84.62307851999999,-9.072860000000006,73.43,71.678574,70.69326585714286,3.0452093338476818
2013-01-25,64.527145,65.175713,62.142857,62.84,145397275,75.99931436,84.48282852499999,-1.5171399999999977,64.35714,69.417145,69.75367371428571,4.272104589430824
2013-01-28,62.547142,64.744286,62.265713,64.261429,145397275,75.73340006000001,84.355249945,1.4214290000000034,62.84,72.298569,68.60551085714286,4.545429574471942
2013-01-29,65.5,65.742859,64.58857,65.46714,142789500,75.50879997999999,84.23529991500001,1.2057109999999938,64.261429,71.811432,67.69918342857143,4.430707533926957
2013-01-30,65.285713,66.085716,64.928574,65.261429,104288800,75.31225716,84.11677136,-0.20571099999999376,65.46714,71.428574,66.81816271428572,4.171089498638953
2013-01-31,65.28286,65.611427,64.997147,65.07,79833600,75.10600000000001,84.00981422999999,-0.19142900000001362,65.261429,72.110001,65.81244828571428,3.4727562416747446
2013-02-01,65.587143,65.639999,64.050003,64.802856,134871100,74.78568566,83.91944992500001,-0.2671439999999876,65.07,73.43,64.57999914285715,0.8869311998866888
2013-02-04,64.844284,65.134285,63.142857,63.188572,119279300,74.44685716,83.79989279499999,-1.614284000000005,64.802856,64.35714,64.41306085714287,1.0336993661649059
2013-02-05,63.435715,65.677139,63.174286,65.405716,143336900,74.1501143,83.69239279499999,2.2171439999999976,63.188572,62.84,64.77959171428571,0.8146201533393282
2013-02-06,65.209999,66.64286,64.654289,65.335716,145397275,73.82397142,83.599471385,-0.06999999999999318,65.405716,64.261429,64.93306128571429,0.8018257523265058
2013-02-07,66.178574,67.14286,64.874283,66.888573,145397275,73.47737138,83.52464282000001,1.5528569999999888,65.335716,65.46714,65.13612314285714,1.0884005382085158
2013-02-08,67.714287,68.401428,66.89286,67.854286,145397275,73.16365708000001,83.45555712500001,0.965713000000008,66.888573,65.261429,65.50653128571429,1.5011099672957973
2013-02-11,68.071426,69.277145,67.60714,68.561432,129372600,72.86934282,83.39816428,0.7071459999999945,67.854286,65.07,66.00530728571428,1.8672798008062248
2013-02-12,68.501427,68.91143,66.82,66.842857,145397275,72.5223143,83.296664265,-1.7185750000000013,68.561432,64.802856,66.296736,1.8065385265661482
2013-02-13,66.744286,67.662857,66.174286,66.715714,118801900,72.18440004,83.19617141,-0.12714299999998957,66.842857,63.188572,66.80061342857142,1.1775044628527884
2013-02-14,66.360001,67.377144,66.288574,66.655716,88818800,71.84268572,83.09873569,-0.05999800000000732,66.715714,65.405716,66.97918485714285,1.0141616162366887
2013-02-15,66.978569,67.165718,65.702858,65.737144,97936300,71.51214296,83.01029284500001,-0.9185719999999975,66.655716,65.335716,67.03653171428572,0.9119391130380318
2013-02-19,65.871429,66.104286,64.835716,65.71286,108945900,71.28700014,82.923049995,-0.02428399999999442,65.737144,66.888573,66.86857271428572,1.0426361718924464
2013-02-20,65.384285,65.384285,64.114288,64.121429,119075600,71.00588594,82.82510001,-1.591431,65.71286,67.854286,66.33530742857143,1.3605823491125904
2013-02-21,63.714287,64.167145,63.259998,63.722858,111795600,70.75677162,82.72812859,-0.398571000000004,64.121429,68.561432,65.64408257142857,1.2670059694478557
2013-02-22,64.178574,64.514282,63.799999,64.401428,82663700,70.53102882,82.64638572999998,0.6785699999999935,63.722858,66.842857,65.295307,1.2170623250554733
2013-02-25,64.835716,65.017143,63.224285,63.257141,93144800,70.24934302000001,82.555900005,-1.1442869999999985,64.401428,66.715714,64.80122514285715,1.2460063299343243
2013-02-26,63.402859,64.505714,62.522858,64.138573,125374900,69.99211448,82.470750015,0.8814319999999967,63.257141,66.655716,64.44163328571429,0.9495628856268777
2013-02-27,64.061432,64.634285,62.950001,63.509998,145397275,69.74891448,82.381742845,-0.6285749999999908,64.138573,65.737144,64.12346957142857,0.80529676659207
2013-02-28,63.435715,63.98143,63.057144,63.057144,80628800,69.55351454,82.28951430000001,-0.4528540000000021,63.509998,65.71286,63.74408157142857,0.4990589146485298
2013-03-01,62.57143,62.597141,61.425713,61.495716,138112100,69.30105750000001,82.19220002,-1.5614279999999994,63.057144,64.121429,63.368979714285715,0.9506318635563655
2013-03-04,61.114285,61.171429,59.857143,60.007141,145397275,68.97577170000001,82.093507165,-1.4885750000000044,61.495716,63.722858,62.838163,1.5613333324792904
2013-03-05,60.21143,62.169998,60.107143,61.591427,145397275,68.70385742,82.00634287999999,1.5842860000000059,60.007141,64.401428,62.43673428571429,1.4496613831951637
2013-03-06,62.072857,62.17857,60.632858,60.808571,115062500,68.42937164,81.92032859,-0.7828560000000024,61.591427,63.257141,62.08693857142857,1.5127490412896993
2013-03-07,60.642857,61.715714,60.151428,61.511429,117118400,68.17580018000001,81.849228585,0.7028579999999991,60.808571,64.138573,61.711632285714295,1.215626159171092
2013-03-08,61.400002,62.204285,61.23,61.674286,97870500,67.92308594,81.778757165,0.16285700000000247,61.511429,63.509998,61.44938771428571,0.9266743179418347
2013-03-11,61.392857,62.715714,60.734287,62.552856,118559000,67.70842880000001,81.69060717500001,0.8785699999999963,61.674286,63.057144,61.37734657142857,0.7904412532115547
2013-03-12,62.228573,62.697144,61.081429,61.204285,116477900,67.46091446,81.59879287,-1.3485709999999997,62.552856,61.495716,61.33571357142858,0.7908423871347386
2013-03-13,61.207142,62.07143,60.765713,61.192856,101387300,67.2288002,81.49721431,-0.01142899999999969,61.204285,60.007141,61.50510142857143,0.5487937640656669
2013-03-14,61.832859,62.091427,61.492859,61.785713,75968900,66.94402878,81.402342865,0.5928570000000022,61.192856,61.591427,61.532856571428574,0.558710701364644
2013-03-15,62.561428,63.46143,62.464287,63.380001,145397275,66.64297172,81.317607165,1.5942879999999988,61.785713,60.808571,61.900203714285716,0.7974638314037303
2013-03-18,63.064285,65.351425,63.028572,65.102859,145397275,66.39617178,81.23435719499999,1.7228579999999951,63.380001,61.511429,62.413265142857135,1.418856480210688
2013-03-19,65.64286,65.852859,64.071426,64.927139,131693800,66.1890003,81.145300035,-0.17571999999999832,65.102859,61.674286,62.877958428571425,1.6502936565022304
2013-03-20,65.345711,65.375717,64.227142,64.582855,77165200,65.98380026000001,81.05555000999999,-0.3442840000000018,64.927139,62.552856,63.167958285714285,1.7584603220978734
2013-03-21,64.317146,65.425713,64.300003,64.675713,95813900,65.77642873999999,80.978221445,0.09285800000000677,64.582855,61.204285,63.66387657142857,1.5942011117922936
2013-03-22,64.940002,66.014282,64.730003,65.987144,98776300,65.61874304,80.905092895,1.311430999999999,64.675713,61.192856,64.34877485714286,1.3697257850178945
2013-03-25,66.384285,67.135712,65.968575,66.225716,125283900,65.44751456,80.83420002999999,0.2385720000000049,65.987144,61.785713,64.98306099999999,0.9481808855139282
2013-03-26,66.491432,66.548569,65.790001,65.877144,73573500,65.27848594,80.75540002,-0.3485720000000043,66.225716,63.380001,65.33979571428571,0.674913254003559
2013-03-27,65.208572,65.257141,64.389999,64.582855,82809300,65.13657156000001,80.669942865,-1.2942890000000062,65.877144,65.102859,65.26550942857143,0.7315780290153816
2013-03-28,64.260002,64.545715,63.08857,63.237144,110709900,65.01297154000001,80.57161431,-1.3457109999999943,64.582855,64.927139,65.02408157142858,1.0648159753910325
2013-04-01,63.128571,63.385715,61.105713,61.272858,97433000,64.79245732,80.47000004499999,-1.9642860000000013,63.237144,64.582855,64.55122485714286,1.7848828840420703
2013-04-02,61.085712,62.591427,60.914288,61.398571,132379800,64.5842001,80.365450045,0.12571299999999752,61.272858,64.675713,64.08306171428572,2.1410407673766882
2013-04-03,61.624287,62.468571,61.472858,61.712856,90804000,64.38988574,80.26532860500001,0.31428500000000525,61.398571,65.987144,63.472449142857144,2.1168665993226865
2013-04-04,61.965714,62.142857,60.75,61.102856,89611900,64.16974284,80.16260718000001,-0.6099999999999994,61.712856,66.225716,62.740612,1.8784807356985602
2013-04-05,60.642857,60.707142,59.954285,60.457142,95923800,63.910285679999994,80.05480004,-0.6457140000000052,61.102856,65.877144,61.966326,1.434800208603162
2013-04-08,60.692856,61.07143,60.355713,60.887142,75207300,63.84088572,79.94082148,0.4299999999999997,60.457142,64.582855,61.43836699999999,0.8868614125003788
2013-04-09,60.908573,61.214287,60.392857,60.997143,76653500,63.80402858,79.826228605,0.11000100000000401,60.887142,63.237144,61.11836685714285,0.40029536435387153
2013-04-10,61.157143,62.437141,60.85857,62.241428,93982000,63.76362856,79.71905005,1.2442849999999979,60.997143,61.272858,61.256733999999994,0.5866286199059586
2013-04-11,61.959999,62.57,61.599998,62.047142,82091100,63.6952286,79.61666434,-0.19428599999999818,62.241428,61.398571,61.34938699999999,0.659461124604629
2013-04-12,62.021427,62.021427,61.298573,61.400002,59653300,63.61800006000001,79.50787863500001,-0.6471400000000003,62.047142,61.712856,61.30469357142857,0.6410672735824261
2013-04-15,61.0,61.127144,59.935715,59.978573,79380000,63.51617152,79.40007863000001,-1.4214290000000034,61.400002,61.102856,61.14408171428572,0.8168116551253646
2013-04-16,60.224285,60.944286,60.081429,60.89143,76442800,63.437943000000004,79.295942905,0.9128570000000025,59.978573,60.457142,61.20612285714286,0.7711561313499119
2013-04-17,60.03857,60.085712,56.872856,57.542858,145397275,63.32502872,79.17330006499999,-3.348571999999997,60.89143,60.887142,60.728367999999996,1.5962509919182264
2013-04-18,57.855713,57.970001,55.677143,56.007141,145397275,63.137057219999996,79.0468715,-1.5357170000000053,57.542858,60.997143,60.01551057142857,2.378679177114048
2013-04-19,55.424286,57.085712,55.014286,55.790001,145397275,62.94614291999999,78.908678635,-0.21714000000000055,56.007141,62.241428,59.09387814285714,2.6109725573519222
2013-04-22,56.091427,57.457142,55.895714,56.952858,107480100,62.74742862,78.770214355,1.1628570000000025,55.790001,62.047142,58.36612328571429,2.347263516275072
2013-04-23,57.712856,58.34,56.972858,58.01857,145397275,62.5507143,78.63215722,1.0657119999999978,56.952858,61.400002,57.88306157142857,1.9296290223671388
2013-04-24,56.220001,59.32143,56.07143,57.922855,145397275,62.33794276,78.48610007,-0.09571499999999844,58.01857,59.978573,57.589387571428574,1.7003682652845507
2013-04-25,58.747143,59.134285,58.142857,58.34,96209400,62.16788562,78.34502865500001,0.417145000000005,57.922855,60.89143,57.22489757142857,1.0064357507776316
2013-04-26,58.544285,59.824287,58.32143,59.599998,145397275,62.0255713,78.204535795,1.259997999999996,58.34,57.542858,57.51877471428572,1.3548022185708104
2013-04-29,60.064285,61.945713,60.0,61.445713,145397275,61.92137124,78.07732863,1.8457149999999984,59.599998,56.007141,58.295713571428564,1.822237827880062
2013-04-30,62.157143,63.607143,61.724285,63.254284,145397275,61.87171404,77.961864325,1.8085710000000006,61.445713,55.790001,59.36203971428571,2.2462104870220982
2013-05-01,63.494286,63.561428,62.055714,62.755714,126727300,61.812571119999994,77.847857175,-0.49857000000000085,63.254284,56.952858,60.191019142857144,2.2794439996834583
2013-05-02,63.111427,64.084282,62.947144,63.645714,105457100,61.80305682,77.733964315,0.8900000000000006,62.755714,58.01857,60.994896857142855,2.375816887835679
2013-05-03,64.472855,64.747147,64.164284,64.28286,90325200,61.81425685999999,77.62187146000001,0.6371460000000013,63.645714,57.922855,61.90346900000001,2.2159186354072373
2013-05-06,65.101425,66.028572,64.901428,65.815712,124160400,61.84254254,77.517421465,1.5328520000000054,64.28286,58.34,62.97142785714285,2.003553240525101
2013-05-07,66.424286,66.535713,64.814285,65.522858,120938300,61.88785688,77.411992885,-0.2928540000000055,65.815712,59.599998,63.81755071428571,1.539325761077574
2013-05-08,65.577141,66.48143,65.115715,66.262856,118149500,61.93034254,77.304507155,0.7399979999999999,65.522858,61.445713,64.505714,1.369675486815667
2013-05-09,65.687141,66.14286,65.082855,65.252853,99621900,61.96519964,77.199128545,-1.0100029999999975,66.262856,63.254284,64.79122385714285,1.2700127378523869
2013-05-10,65.424286,65.672859,64.354286,64.709999,83713000,61.99825674000001,77.091371395,-0.5428540000000055,65.252853,62.755714,65.07040742857143,0.9124405879149394
2013-05-13,64.501427,65.414284,64.5,64.96286,79237200,62.06759962,76.98695714,0.25286100000001,64.709999,63.645714,65.25857114285715,0.6744458168512509
2013-05-14,64.835716,65.028572,63.164288,63.408573,111779500,62.13562826,76.89330713999999,-1.5542870000000093,64.96286,64.28286,65.133673,0.9210996173834649
2013-05-15,62.737144,63.0,60.337143,61.264286,145397275,62.12908544,76.788999985,-2.1442869999999985,63.408573,65.815712,64.48346928571429,1.6652412987619218
2013-05-16,60.462856,62.549999,59.842857,62.082859,145397275,62.1545712,76.68144286,0.8185730000000007,61.264286,65.522858,63.992040857142854,1.8087868420688347
2013-05-17,62.721428,62.869999,61.572857,61.894287,106976100,62.16222836,76.56589285499999,-0.18857200000000063,62.082859,66.262856,63.36795957142857,1.64052261561794
2013-05-20,61.701427,63.685715,61.442856,63.275715,112894600,62.194256939999995,76.446014295,1.3814279999999997,61.894287,65.252853,63.08551128571428,1.4168705715583583
2013-05-21,62.592857,63.639999,62.028572,62.808571,114005500,62.19937124,76.326621445,-0.46714399999999756,63.275715,64.709999,62.81387871428571,1.2224551191658044
2013-05-22,63.435715,64.050003,62.602856,63.049999,110759600,62.236285519999996,76.207735735,0.2414279999999991,62.808571,64.96286,62.540612857142854,0.8042897210647912
2013-05-23,62.278572,63.737144,62.255714,63.162857,88255300,62.275685540000005,76.08376429,0.11285800000000279,63.049999,63.408573,62.50551057142858,0.7644714408179537
2013-05-24,62.978573,63.665714,62.908573,63.592857,69041700,62.311828420000005,75.95705,0.4299999999999997,63.162857,61.264286,62.838163571428574,0.6289643859955332
2013-05-28,64.271431,64.444283,62.978573,63.062859,96536300,62.305485579999996,75.82885714,-0.5299979999999991,63.592857,62.082859,62.978163571428574,0.5348489246358484
2013-05-29,62.857143,63.92857,62.771427,63.564285,82644100,62.274714100000004,75.70392141500001,0.501425999999995,63.062859,61.894287,63.216734714285714,0.28481479614391236
2013-05-30,63.664288,64.928574,63.501427,64.511429,88379900,62.266399899999996,75.583099995,0.9471440000000086,63.564285,63.275715,63.393265285714286,0.5688189708263096
2013-05-31,64.64286,65.300003,64.214287,64.247147,96075700,62.259685739999995,75.460264305,-0.26428200000000857,64.511429,62.808571,63.59877614285715,0.5820844321418362
2013-06-03,64.389999,64.622856,63.21143,64.388573,93088100,62.25394294000001,75.33220717,0.1414259999999956,64.247147,63.049999,63.790001000000004,0.5915499158928271
2013-06-04,64.745712,64.918571,63.912857,64.187141,73182200,62.21794288,75.201935715,-0.20143199999999695,64.388573,63.162857,63.936327285714285,0.5344964495648559
2013-06-05,63.664288,64.388573,63.387142,63.587143,72647400,62.16517142000001,75.06927859,-0.5999979999999994,64.187141,63.592857,63.935511000000005,0.5351124323524904
2013-06-06,63.638573,63.857143,62.007141,62.637142,104233500,62.10037138,74.92793572,-0.9500010000000003,63.587143,63.062859,63.874694285714284,0.6603561828602408
2013-06-07,62.357143,63.32,61.824287,63.115715,101133900,62.071028580000004,74.78057858,0.47857300000000436,62.637142,63.564285,63.81061285714286,0.71500260541737
2013-06-10,63.532856,64.154289,62.400002,62.69857,112538300,62.0602571,74.618964275,-0.417145000000005,63.115715,64.511429,63.551632999999995,0.7464777781593481
2013-06-11,62.248573,63.251427,61.902859,62.514286,71528100,62.08508566,74.46292143,-0.18428399999999812,62.69857,64.247147,63.30408142857142,0.7644988609441525
2013-06-12,62.785713,63.035713,61.642857,61.741428,66306800,62.0919428,74.29386429,-0.7728579999999994,62.514286,64.388573,62.925917857142856,0.7928283770091421
2013-06-13,61.785713,62.44857,61.25,62.279999,71458100,62.103285660000004,74.13195713500001,0.5385709999999975,61.741428,64.187141,62.653468999999994,0.5885561015414762
2013-06-14,62.200001,62.327145,61.214287,61.435715,67966500,62.10994284,73.96540715,-0.8442839999999947,62.279999,63.587143,62.34612214285714,0.5814253663828146
2013-06-17,61.634285,62.242859,61.48,61.714287,64853600,62.135085739999994,73.79135002999999,0.27857199999999693,61.435715,62.637142,62.214285714285715,0.6084392496720068
2013-06-18,61.651428,62.128571,61.458572,61.681427,48756400,62.15097143999999,73.61775715499999,-0.032859999999999445,61.714287,63.115715,62.00938742857143,0.48281646324360916
2013-06-19,61.628571,61.665714,60.42857,60.42857,77735000,62.13959997999999,73.43885001000001,-1.2528569999999988,61.681427,62.69857,61.685101714285715,0.6691478383435867
2013-06-20,59.900002,60.854286,59.310001,59.548573,89327700,62.08574288,73.262400025,-0.879997000000003,60.42857,62.514286,61.261428428571435,0.9405023456868412
2013-06-21,59.784286,60.0,58.299999,59.07143,120279600,62.02622864,73.082585745,-0.4771429999999981,59.548573,61.741428,60.880000142857135,1.2148078546301728
2013-06-24,58.200001,58.380001,56.864285,57.505714,120186500,61.94834288,72.88799288499999,-1.5657160000000019,59.07143,62.279999,60.19795942857143,1.5824086158078925
2013-06-25,57.957142,58.255714,56.975716,57.51857,78540700,61.899142819999994,72.69685,0.012855999999999312,57.505714,61.435715,59.63836728571429,1.754954294523684
2013-06-26,57.700001,57.827145,56.522858,56.867142,91931000,61.81865705999999,72.49813570500001,-0.6514279999999957,57.51857,61.714287,58.945918,1.7556115879383125
